Week,  thermoscan,  is flu contagious,  strep,  walking pneumonia,  influenza symptoms,  sinus infections,  upper respiratory,  strep throat,  symptoms of bronchitis,  how long does flu last,  flu fever,  expectorant,  how long contagious,  how to get rid of the flu,  treat flu,  sinus,  reduce fever,  how to treat flu,  contagious flu,  flu or cold,  oscillococcinum,  flu symptoms,  cold and flu,  fever flu,  flu and fever,  get rid of the flu,  medicine for flu,  treatment for flu,  reduce a fever,  how long is flu contagious,  high fever,  acute bronchitis,  flu remedies,  dangerous fever,  flu incubation period,  flu treatment,  tessalon,  body temperature,  fever cough,  flu test,  robitussin,  break a fever,  the flu virus,  normal body temperature,  symptoms of pneumonia,  tussin,  how long does the flu last,  chest cold,  remedies for flu,  flu contagious,  symptoms of influenza,  i have the flu,  cough fever,  how long is the flu,  a influenza,  flu cough,  signs of flu,  do i have the flu,  tussionex,  signs of the flu,  flu incubation,  flu in children,  taking temperature,  pneumonia,  flu headache,  fever reducer,  bronchitis,  symptoms of flu,  flu and cold,  flu care,  ear thermometer,  the flu,  flu how long,  braun thermoscan,  cold vs flu,  flu children,  human temperature,  cold or flu,  influenza a,  flu vs cold,  cure flu,  normal body,  flu medicine,  how long flu,  symptoms of the flu,  low body
2007-08-04,  0,  0,  46,  28,  0,  15,  21,  36,  0,  0,  0,  0,  7,  0,  0,  44,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  39,  0,  0,  0,  0,  0,  0,  39,  0,  0,  14,  0,  0,  26,  0,  0,  0,  19,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  25,  0,  0,  0,  0,  23,  0,  0,  15,  0,  0,  0,  0,  0,  0,  0,  0,  0,  35,  0,  0,  0,  0,  39,  0,  0,  0,  51
2007-08-11,  0,  0,  39,  32,  0,  19,  19,  35,  0,  0,  7,  0,  5,  0,  0,  42,  0,  0,  0,  0,  0,  0,  0,  7,  0,  0,  0,  0,  0,  0,  31,  0,  0,  0,  0,  0,  23,  32,  0,  0,  16,  0,  0,  14,  0,  0,  0,  19,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  25,  0,  0,  0,  0,  25,  0,  0,  16,  1,  0,  0,  0,  1,  0,  0,  0,  0,  35,  0,  0,  0,  0,  25,  0,  0,  0,  41
2007-08-18,  0,  0,  38,  23,  0,  21,  24,  32,  0,  0,  0,  0,  4,  0,  0,  45,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  0,  24,  31,  0,  0,  21,  0,  0,  16,  0,  0,  0,  18,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  25,  0,  0,  0,  0,  26,  0,  0,  14,  1,  0,  0,  0,  0,  0,  0,  0,  0,  40,  0,  0,  0,  0,  36,  0,  0,  0,  39
2007-08-25,  0,  0,  45,  21,  0,  19,  20,  33,  0,  0,  0,  0,  4,  0,  0,  44,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  31,  0,  0,  0,  0,  0,  26,  36,  0,  0,  20,  0,  0,  21,  11,  0,  0,  18,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  40,  0,  0,  0,  0,  26,  0,  0,  17,  1,  0,  0,  0,  1,  0,  0,  0,  0,  39,  0,  0,  0,  0,  38,  0,  0,  0,  41
2007-09-01,  0,  0,  45,  30,  0,  12,  18,  37,  0,  0,  0,  0,  4,  0,  0,  47,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  0,  26,  46,  0,  0,  24,  0,  0,  31,  13,  0,  0,  18,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  27,  0,  0,  20,  1,  0,  0,  0,  1,  0,  0,  0,  0,  44,  0,  0,  0,  0,  42,  0,  0,  0,  34
2007-09-08,  0,  0,  46,  24,  0,  20,  31,  39,  0,  0,  0,  0,  4,  0,  0,  49,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  0,  0,  27,  49,  0,  0,  20,  0,  0,  24,  16,  0,  0,  20,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  27,  0,  0,  0,  0,  29,  0,  0,  21,  1,  0,  0,  0,  1,  0,  0,  0,  0,  47,  0,  0,  0,  0,  39,  0,  0,  0,  44
2007-09-15,  0,  0,  41,  32,  0,  22,  18,  36,  0,  0,  0,  0,  4,  0,  0,  53,  0,  0,  0,  0,  0,  1,  10,  0,  0,  0,  0,  0,  0,  0,  26,  0,  0,  0,  0,  0,  29,  47,  0,  0,  20,  0,  0,  37,  18,  54,  0,  21,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  32,  0,  0,  23,  1,  10,  0,  0,  1,  0,  0,  0,  0,  50,  0,  0,  0,  0,  44,  0,  0,  0,  43
2007-09-22,  0,  0,  50,  22,  0,  22,  27,  41,  0,  0,  0,  40,  6,  0,  0,  52,  0,  0,  0,  0,  0,  1,  10,  0,  0,  0,  0,  0,  0,  0,  45,  0,  0,  0,  0,  0,  22,  49,  0,  0,  29,  0,  0,  29,  13,  69,  0,  22,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  27,  0,  0,  0,  0,  31,  0,  0,  26,  1,  10,  0,  0,  1,  0,  0,  0,  0,  52,  0,  0,  0,  0,  37,  0,  0,  0,  49
2007-09-29,  0,  0,  48,  28,  0,  29,  27,  36,  0,  0,  7,  34,  4,  0,  0,  55,  0,  0,  0,  0,  0,  1,  10,  7,  0,  0,  0,  0,  0,  0,  43,  0,  0,  0,  0,  0,  24,  52,  0,  0,  23,  0,  0,  33,  12,  54,  0,  23,  0,  0,  0,  0,  0,  0,  6,  0,  0,  0,  49,  0,  0,  0,  0,  33,  0,  0,  24,  1,  10,  0,  0,  2,  0,  0,  0,  0,  57,  0,  6,  0,  0,  35,  0,  0,  0,  40
2007-10-06,  0,  0,  50,  37,  0,  32,  37,  40,  0,  0,  7,  36,  6,  0,  0,  55,  0,  0,  0,  0,  0,  1,  10,  7,  0,  0,  0,  0,  0,  0,  39,  0,  0,  0,  0,  0,  25,  46,  15,  0,  31,  0,  0,  31,  17,  54,  0,  21,  0,  0,  0,  0,  15,  0,  4,  0,  0,  0,  39,  0,  0,  0,  0,  41,  0,  0,  26,  1,  10,  11,  0,  2,  0,  0,  0,  4,  53,  0,  4,  0,  0,  38,  0,  0,  0,  54
2007-10-13,  0,  0,  48,  39,  0,  22,  30,  41,  0,  0,  7,  27,  6,  0,  0,  54,  0,  0,  0,  0,  0,  1,  15,  7,  0,  0,  0,  0,  0,  0,  32,  0,  0,  0,  0,  0,  27,  45,  12,  0,  32,  0,  0,  28,  16,  65,  0,  25,  0,  0,  0,  0,  12,  0,  5,  0,  0,  0,  40,  0,  0,  0,  0,  47,  0,  0,  26,  1,  15,  14,  0,  2,  0,  0,  0,  8,  60,  0,  5,  0,  0,  46,  11,  0,  0,  43
2007-10-20,  0,  0,  50,  26,  0,  22,  21,  40,  0,  0,  8,  39,  5,  0,  0,  51,  0,  0,  0,  0,  0,  1,  12,  8,  0,  0,  0,  0,  0,  0,  27,  0,  0,  0,  0,  0,  35,  50,  14,  0,  26,  0,  0,  32,  14,  53,  0,  16,  0,  0,  0,  0,  14,  0,  5,  0,  0,  0,  41,  0,  0,  0,  0,  41,  0,  0,  25,  1,  12,  10,  45,  3,  4,  0,  0,  8,  33,  0,  5,  0,  0,  37,  12,  4,  2,  52
2007-10-27,  0,  0,  56,  32,  0,  23,  24,  47,  0,  0,  11,  34,  4,  0,  0,  49,  0,  0,  0,  0,  0,  1,  16,  11,  0,  0,  0,  0,  0,  0,  30,  0,  0,  0,  0,  4,  20,  41,  16,  0,  28,  0,  0,  27,  19,  53,  0,  22,  0,  0,  0,  0,  16,  0,  4,  0,  0,  0,  27,  0,  0,  7,  0,  41,  0,  0,  27,  1,  16,  13,  41,  3,  3,  0,  0,  10,  50,  0,  4,  0,  0,  40,  12,  3,  3,  45
2007-11-03,  0,  0,  58,  35,  0,  25,  33,  49,  0,  0,  9,  34,  9,  0,  0,  54,  0,  0,  0,  0,  0,  1,  14,  9,  0,  0,  0,  0,  0,  0,  36,  0,  0,  0,  0,  5,  21,  44,  12,  0,  39,  0,  0,  16,  18,  53,  0,  28,  0,  0,  0,  0,  12,  0,  4,  0,  0,  0,  47,  0,  0,  7,  0,  44,  0,  0,  33,  1,  14,  12,  44,  3,  3,  0,  0,  9,  48,  0,  4,  0,  0,  39,  12,  3,  3,  45
2007-11-10,  0,  0,  53,  47,  0,  26,  26,  47,  0,  0,  13,  50,  4,  0,  0,  52,  0,  0,  0,  0,  0,  2,  16,  13,  0,  0,  0,  0,  0,  0,  29,  0,  0,  0,  0,  5,  22,  42,  12,  0,  40,  0,  0,  27,  12,  57,  0,  30,  0,  0,  0,  0,  12,  0,  4,  0,  0,  0,  35,  0,  0,  7,  0,  47,  0,  0,  32,  1,  16,  13,  46,  3,  4,  0,  0,  8,  54,  0,  4,  0,  0,  43,  12,  4,  3,  43
2007-11-17,  0,  0,  58,  53,  9,  28,  48,  55,  18,  0,  11,  30,  6,  0,  0,  58,  0,  0,  0,  0,  0,  2,  16,  11,  0,  0,  0,  0,  0,  0,  32,  0,  0,  0,  0,  5,  23,  43,  13,  0,  39,  0,  0,  30,  20,  50,  0,  17,  0,  0,  0,  0,  13,  0,  6,  0,  0,  0,  37,  0,  0,  7,  0,  48,  0,  0,  32,  2,  16,  14,  46,  4,  4,  0,  0,  8,  41,  0,  6,  0,  0,  38,  12,  4,  3,  48
2007-11-24,  0,  0,  52,  37,  9,  25,  26,  46,  20,  0,  7,  35,  7,  0,  0,  43,  0,  0,  0,  0,  0,  1,  18,  7,  0,  0,  0,  0,  0,  0,  43,  0,  0,  0,  0,  6,  24,  42,  14,  0,  30,  0,  0,  21,  13,  51,  0,  22,  0,  0,  0,  0,  14,  0,  5,  0,  0,  0,  49,  0,  0,  0,  0,  44,  0,  0,  31,  1,  18,  9,  47,  2,  3,  0,  0,  6,  39,  0,  5,  0,  0,  31,  12,  3,  2,  55
2007-12-01,  0,  0,  60,  39,  10,  26,  35,  55,  21,  0,  7,  41,  5,  0,  0,  55,  0,  0,  0,  0,  0,  2,  18,  7,  0,  0,  0,  0,  0,  0,  32,  38,  13,  0,  0,  6,  36,  50,  15,  0,  26,  0,  0,  29,  22,  52,  0,  31,  0,  0,  0,  0,  15,  0,  5,  13,  0,  0,  46,  0,  0,  0,  0,  46,  0,  0,  33,  1,  18,  9,  47,  3,  3,  0,  0,  8,  75,  0,  5,  0,  0,  39,  13,  3,  2,  61
2007-12-08,  0,  0,  55,  46,  0,  36,  31,  51,  23,  0,  6,  31,  7,  0,  0,  56,  0,  0,  4,  0,  0,  1,  13,  6,  0,  0,  0,  0,  0,  0,  28,  43,  18,  0,  0,  4,  27,  41,  15,  0,  29,  0,  0,  21,  18,  61,  0,  24,  0,  4,  0,  0,  15,  0,  5,  0,  0,  0,  36,  0,  0,  0,  0,  48,  0,  0,  36,  1,  13,  0,  47,  3,  3,  0,  0,  5,  63,  0,  5,  0,  0,  34,  13,  3,  3,  44
2007-12-15,  0,  0,  53,  42,  0,  22,  25,  51,  24,  0,  8,  29,  6,  0,  0,  52,  0,  0,  5,  0,  0,  1,  18,  8,  0,  0,  0,  0,  0,  0,  23,  0,  18,  0,  0,  5,  20,  44,  17,  0,  28,  0,  0,  18,  12,  45,  0,  35,  0,  5,  0,  0,  17,  0,  4,  0,  0,  0,  49,  0,  0,  0,  0,  42,  0,  0,  32,  1,  18,  0,  56,  2,  4,  0,  0,  6,  50,  0,  4,  0,  0,  41,  13,  4,  2,  46
2007-12-22,  0,  0,  57,  41,  0,  36,  27,  51,  23,  0,  7,  43,  9,  0,  0,  58,  0,  0,  6,  0,  0,  2,  14,  7,  0,  0,  0,  0,  0,  0,  24,  0,  23,  0,  0,  5,  27,  37,  18,  0,  35,  0,  0,  21,  23,  49,  0,  26,  0,  6,  0,  0,  18,  0,  4,  0,  0,  0,  51,  0,  0,  0,  0,  39,  0,  0,  32,  1,  14,  0,  58,  2,  3,  0,  0,  4,  39,  0,  4,  0,  0,  34,  12,  3,  3,  44
2007-12-29,  0,  0,  59,  43,  0,  33,  21,  53,  30,  0,  17,  57,  11,  0,  0,  69,  0,  0,  7,  0,  0,  2,  20,  17,  0,  0,  0,  0,  0,  0,  37,  0,  27,  0,  0,  6,  36,  41,  20,  0,  40,  0,  0,  23,  21,  56,  0,  32,  0,  7,  0,  0,  20,  0,  4,  0,  0,  0,  49,  0,  0,  0,  0,  46,  0,  0,  38,  1,  20,  0,  60,  3,  5,  0,  0,  4,  35,  0,  4,  0,  0,  35,  12,  5,  3,  53
2008-01-05,  0,  0,  63,  62,  0,  40,  31,  58,  25,  0,  11,  50,  12,  0,  0,  76,  0,  0,  6,  0,  0,  2,  17,  11,  0,  0,  0,  0,  0,  0,  35,  0,  16,  0,  0,  8,  35,  47,  16,  0,  34,  0,  0,  31,  14,  64,  0,  44,  0,  6,  0,  0,  16,  0,  5,  0,  0,  0,  70,  0,  0,  0,  0,  49,  0,  0,  41,  2,  17,  0,  61,  2,  4,  0,  0,  4,  47,  0,  5,  0,  0,  45,  12,  4,  3,  55
2008-01-12,  0,  0,  64,  60,  9,  37,  40,  56,  25,  8,  15,  50,  6,  0,  0,  78,  0,  0,  5,  20,  0,  2,  23,  15,  0,  0,  0,  0,  0,  0,  43,  0,  15,  0,  0,  7,  22,  49,  27,  0,  45,  0,  0,  34,  26,  64,  0,  23,  0,  5,  0,  0,  27,  0,  5,  0,  0,  0,  61,  0,  0,  0,  0,  55,  0,  0,  41,  1,  23,  0,  63,  3,  4,  0,  0,  4,  45,  20,  5,  0,  0,  47,  10,  4,  3,  56
2008-01-19,  0,  0,  60,  52,  10,  26,  33,  52,  26,  8,  12,  31,  10,  0,  22,  64,  0,  0,  5,  20,  32,  2,  17,  12,  0,  0,  0,  0,  0,  0,  40,  0,  19,  0,  0,  7,  30,  56,  17,  0,  39,  0,  0,  29,  21,  64,  0,  22,  0,  5,  0,  0,  17,  0,  6,  15,  0,  0,  51,  0,  0,  0,  0,  50,  0,  0,  36,  2,  17,  0,  43,  3,  5,  0,  0,  4,  67,  20,  6,  0,  0,  46,  14,  5,  4,  64
2008-01-26,  0,  0,  64,  48,  17,  31,  34,  55,  28,  8,  14,  50,  10,  0,  18,  66,  42,  0,  7,  21,  31,  2,  25,  14,  0,  0,  0,  0,  0,  0,  45,  37,  24,  0,  0,  7,  33,  53,  26,  0,  35,  0,  0,  28,  27,  57,  0,  29,  0,  7,  0,  0,  26,  0,  10,  19,  0,  0,  48,  0,  0,  0,  0,  56,  0,  0,  41,  1,  25,  0,  43,  3,  7,  0,  0,  4,  56,  21,  10,  0,  0,  55,  18,  7,  2,  56
2008-02-02,  67,  11,  72,  62,  23,  39,  53,  63,  26,  12,  21,  72,  11,  0,  18,  70,  37,  0,  9,  30,  31,  3,  19,  21,  23,  0,  0,  18,  0,  0,  68,  61,  19,  0,  6,  16,  31,  60,  25,  5,  42,  0,  10,  43,  34,  59,  0,  33,  0,  9,  0,  0,  25,  0,  13,  13,  0,  0,  79,  0,  5,  0,  44,  65,  30,  0,  50,  3,  19,  0,  40,  4,  10,  0,  0,  5,  83,  30,  13,  0,  6,  60,  20,  10,  6,  56
2008-02-09,  56,  11,  77,  73,  36,  40,  49,  71,  33,  16,  31,  75,  15,  0,  32,  68,  43,  41,  12,  25,  44,  5,  28,  31,  28,  0,  0,  17,  79,  0,  59,  42,  24,  0,  8,  17,  40,  62,  36,  5,  41,  48,  7,  52,  38,  93,  15,  44,  0,  12,  35,  0,  36,  14,  32,  21,  5,  0,  79,  0,  6,  7,  44,  66,  25,  0,  49,  3,  28,  9,  48,  6,  14,  48,  16,  9,  63,  25,  32,  16,  5,  71,  24,  14,  7,  61
2008-02-16,  0,  14,  75,  67,  34,  33,  54,  75,  33,  19,  27,  67,  13,  0,  29,  63,  35,  32,  15,  21,  36,  5,  25,  27,  32,  0,  0,  17,  0,  15,  71,  57,  32,  0,  6,  16,  45,  66,  32,  6,  44,  47,  9,  45,  39,  75,  15,  35,  0,  15,  37,  0,  32,  19,  29,  30,  5,  0,  81,  0,  7,  12,  44,  63,  26,  0,  60,  4,  25,  9,  57,  7,  16,  0,  19,  11,  82,  21,  29,  19,  6,  54,  27,  16,  6,  71
2008-02-23,  0,  16,  75,  57,  44,  45,  45,  67,  38,  17,  34,  73,  16,  0,  33,  67,  41,  0,  20,  33,  37,  6,  31,  34,  36,  0,  35,  17,  0,  23,  69,  48,  36,  54,  9,  21,  51,  61,  42,  7,  44,  47,  15,  45,  32,  49,  15,  32,  38,  20,  30,  17,  42,  14,  30,  34,  8,  0,  95,  16,  6,  13,  46,  66,  27,  0,  54,  5,  31,  13,  50,  7,  16,  0,  19,  14,  71,  33,  30,  19,  7,  68,  28,  16,  10,  68
2008-03-01,  0,  11,  67,  72,  48,  35,  45,  64,  39,  14,  28,  51,  16,  0,  22,  70,  27,  0,  14,  22,  34,  5,  35,  28,  23,  0,  33,  24,  0,  13,  59,  47,  43,  0,  6,  22,  46,  62,  27,  6,  42,  0,  12,  39,  38,  74,  15,  34,  36,  14,  31,  0,  27,  13,  29,  31,  6,  0,  84,  0,  6,  10,  47,  60,  38,  0,  52,  4,  35,  9,  43,  7,  14,  0,  21,  12,  79,  22,  29,  21,  5,  66,  31,  14,  8,  64
2008-03-08,  0,  11,  70,  56,  28,  28,  49,  61,  18,  10,  23,  46,  9,  0,  35,  64,  27,  0,  11,  19,  25,  4,  22,  23,  32,  0,  33,  0,  0,  12,  52,  39,  30,  0,  7,  13,  49,  53,  29,  4,  39,  0,  7,  35,  25,  40,  0,  31,  0,  11,  33,  0,  29,  0,  25,  30,  6,  0,  91,  0,  6,  6,  48,  55,  0,  0,  45,  3,  22,  0,  54,  5,  11,  0,  0,  7,  42,  19,  25,  0,  5,  50,  23,  11,  6,  56
2008-03-15,  0,  11,  69,  51,  29,  39,  38,  59,  23,  0,  17,  40,  12,  0,  18,  66,  27,  0,  13,  23,  30,  3,  15,  17,  0,  0,  0,  0,  0,  12,  60,  43,  25,  0,  0,  9,  45,  59,  27,  4,  31,  0,  7,  38,  25,  44,  0,  28,  0,  13,  33,  0,  27,  0,  19,  17,  5,  0,  95,  0,  4,  8,  48,  55,  0,  0,  43,  2,  15,  0,  46,  4,  11,  0,  0,  7,  74,  23,  19,  0,  6,  47,  18,  11,  5,  70
2008-03-22,  0,  9,  63,  48,  25,  27,  41,  58,  25,  0,  14,  30,  10,  0,  0,  59,  0,  0,  8,  27,  0,  2,  14,  14,  0,  0,  0,  0,  0,  0,  44,  46,  13,  0,  0,  10,  22,  51,  12,  4,  29,  0,  7,  23,  22,  50,  0,  33,  0,  8,  0,  0,  12,  0,  13,  14,  0,  0,  69,  0,  3,  0,  58,  48,  0,  0,  35,  1,  14,  0,  51,  4,  11,  0,  0,  6,  52,  27,  13,  0,  0,  50,  0,  11,  5,  61
2008-03-29,  0,  0,  67,  42,  16,  25,  25,  57,  31,  0,  13,  37,  7,  0,  0,  60,  0,  0,  5,  0,  0,  2,  11,  13,  0,  0,  0,  0,  0,  0,  45,  50,  12,  0,  0,  5,  46,  53,  10,  0,  30,  0,  0,  26,  28,  54,  0,  21,  0,  5,  0,  0,  10,  0,  10,  14,  0,  0,  65,  0,  0,  0,  62,  46,  0,  0,  33,  1,  11,  0,  55,  3,  4,  0,  0,  4,  53,  0,  10,  0,  0,  38,  0,  4,  2,  63
2008-04-05,  0,  0,  59,  46,  13,  36,  34,  55,  25,  0,  9,  24,  7,  0,  0,  59,  0,  0,  4,  0,  0,  2,  11,  9,  0,  0,  0,  0,  0,  0,  44,  38,  12,  0,  0,  5,  28,  47,  18,  0,  25,  0,  0,  34,  21,  39,  0,  24,  0,  4,  0,  0,  18,  0,  4,  14,  0,  0,  56,  0,  0,  0,  0,  47,  0,  0,  34,  1,  11,  0,  0,  2,  4,  0,  0,  4,  39,  0,  4,  0,  0,  35,  0,  4,  2,  55
2008-04-12,  0,  0,  62,  37,  12,  37,  34,  57,  18,  0,  12,  39,  6,  0,  0,  57,  0,  0,  4,  0,  0,  1,  7,  12,  0,  0,  0,  0,  0,  0,  40,  38,  13,  0,  0,  5,  20,  42,  19,  0,  27,  0,  0,  20,  13,  55,  0,  19,  0,  4,  0,  0,  19,  0,  4,  0,  0,  0,  53,  0,  0,  0,  0,  44,  0,  0,  33,  1,  7,  0,  0,  2,  4,  0,  0,  4,  55,  0,  4,  0,  0,  48,  0,  4,  2,  52
2008-04-19,  0,  0,  60,  28,  0,  28,  29,  56,  22,  0,  9,  37,  7,  0,  0,  60,  0,  0,  4,  0,  0,  1,  9,  9,  0,  0,  0,  0,  0,  0,  36,  38,  0,  0,  0,  4,  23,  38,  18,  0,  23,  0,  0,  18,  14,  0,  0,  18,  0,  4,  0,  0,  18,  0,  5,  0,  0,  0,  62,  0,  0,  0,  0,  42,  0,  0,  27,  1,  9,  0,  0,  1,  3,  0,  0,  0,  35,  0,  5,  0,  0,  43,  0,  3,  0,  56
2008-04-26,  0,  0,  62,  33,  0,  19,  28,  53,  18,  0,  7,  37,  7,  0,  0,  55,  0,  0,  0,  0,  0,  1,  9,  7,  0,  0,  0,  0,  0,  0,  34,  38,  0,  0,  0,  5,  23,  41,  12,  0,  20,  0,  0,  17,  13,  0,  0,  15,  0,  0,  0,  0,  12,  0,  5,  0,  0,  0,  33,  0,  0,  0,  0,  38,  0,  0,  24,  1,  9,  0,  0,  1,  4,  0,  0,  0,  42,  0,  5,  0,  0,  35,  0,  4,  0,  54
2008-05-03,  0,  0,  56,  28,  0,  27,  28,  45,  18,  0,  6,  29,  5,  0,  0,  55,  0,  0,  0,  0,  0,  1,  9,  6,  0,  0,  0,  0,  0,  0,  45,  38,  0,  0,  0,  0,  20,  42,  12,  0,  27,  0,  0,  23,  16,  0,  0,  14,  0,  0,  0,  0,  12,  0,  5,  0,  0,  0,  39,  0,  0,  0,  0,  36,  0,  0,  25,  1,  9,  0,  0,  1,  4,  0,  0,  0,  38,  0,  5,  0,  0,  39,  0,  4,  0,  55
2008-05-10,  0,  0,  52,  28,  0,  28,  25,  46,  18,  0,  5,  27,  5,  0,  0,  52,  0,  0,  0,  0,  0,  1,  8,  5,  0,  0,  0,  0,  0,  0,  36,  0,  0,  0,  0,  0,  19,  37,  14,  0,  25,  0,  0,  19,  13,  0,  0,  17,  0,  0,  0,  0,  14,  0,  4,  0,  0,  0,  42,  0,  0,  0,  0,  33,  0,  0,  23,  1,  8,  0,  0,  1,  4,  0,  0,  0,  43,  0,  4,  0,  0,  31,  0,  4,  0,  57
2008-05-17,  0,  0,  54,  22,  0,  23,  19,  45,  18,  0,  5,  28,  6,  0,  0,  51,  0,  0,  0,  0,  0,  1,  8,  5,  0,  0,  0,  0,  0,  0,  35,  0,  0,  0,  0,  0,  21,  33,  12,  0,  20,  0,  0,  19,  15,  0,  0,  14,  0,  0,  0,  0,  12,  0,  0,  0,  0,  0,  52,  0,  0,  0,  0,  31,  0,  0,  23,  0,  8,  0,  0,  1,  0,  0,  0,  0,  30,  0,  0,  0,  0,  38,  0,  0,  0,  61
2008-05-24,  0,  0,  53,  24,  0,  23,  24,  48,  0,  0,  5,  37,  5,  0,  0,  55,  0,  0,  0,  0,  0,  1,  0,  5,  0,  0,  0,  0,  0,  0,  30,  0,  0,  0,  0,  0,  23,  35,  12,  0,  20,  0,  0,  20,  13,  40,  0,  18,  0,  0,  0,  0,  12,  0,  0,  0,  0,  0,  40,  0,  0,  0,  0,  32,  0,  0,  24,  1,  0,  0,  0,  1,  0,  0,  0,  0,  39,  0,  0,  0,  0,  32,  0,  0,  0,  48
2008-05-31,  0,  0,  54,  20,  0,  28,  33,  48,  0,  0,  5,  46,  5,  0,  0,  48,  0,  0,  0,  0,  0,  0,  0,  5,  0,  0,  0,  0,  0,  0,  33,  0,  0,  0,  0,  0,  25,  36,  13,  0,  21,  0,  0,  25,  11,  0,  0,  14,  0,  0,  0,  0,  13,  0,  0,  0,  0,  0,  39,  0,  0,  0,  0,  32,  0,  0,  22,  1,  0,  0,  0,  1,  0,  0,  0,  0,  42,  0,  0,  0,  0,  36,  0,  0,  0,  60
2008-06-07,  0,  0,  54,  24,  0,  21,  29,  43,  0,  0,  5,  22,  6,  0,  0,  49,  0,  0,  0,  0,  0,  1,  0,  5,  0,  0,  0,  0,  0,  0,  44,  0,  0,  0,  0,  0,  26,  38,  12,  0,  20,  0,  0,  21,  10,  0,  0,  13,  0,  0,  0,  0,  12,  0,  0,  0,  0,  0,  36,  0,  0,  0,  0,  29,  0,  0,  19,  1,  0,  0,  0,  1,  0,  0,  0,  0,  45,  0,  0,  0,  0,  37,  0,  0,  0,  63
2008-06-14,  0,  0,  48,  17,  0,  14,  23,  42,  0,  0,  5,  30,  4,  0,  0,  46,  0,  0,  0,  0,  0,  1,  0,  5,  0,  0,  0,  0,  0,  0,  33,  0,  0,  0,  0,  0,  26,  35,  12,  0,  18,  0,  0,  17,  11,  0,  0,  0,  0,  0,  0,  0,  12,  0,  0,  0,  0,  0,  23,  0,  0,  0,  0,  28,  0,  0,  20,  1,  0,  0,  0,  1,  0,  0,  0,  0,  39,  0,  0,  0,  0,  37,  0,  0,  0,  52
2008-06-21,  0,  0,  48,  23,  0,  19,  14,  40,  0,  0,  0,  24,  6,  0,  0,  42,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  37,  0,  0,  0,  0,  0,  26,  28,  12,  0,  16,  0,  0,  18,  11,  0,  0,  0,  0,  0,  0,  0,  12,  0,  0,  0,  0,  0,  38,  0,  0,  0,  0,  24,  0,  0,  15,  0,  0,  0,  0,  1,  0,  0,  0,  0,  28,  0,  0,  0,  0,  37,  0,  0,  0,  48
2008-06-28,  0,  0,  42,  25,  0,  21,  21,  33,  0,  0,  0,  24,  7,  0,  0,  44,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  35,  0,  0,  0,  0,  0,  26,  31,  13,  0,  16,  0,  0,  14,  0,  0,  0,  0,  0,  0,  0,  0,  13,  0,  0,  0,  0,  0,  21,  0,  0,  0,  0,  28,  0,  0,  16,  0,  0,  0,  0,  1,  0,  0,  0,  0,  28,  0,  0,  0,  0,  31,  0,  0,  0,  45
2008-07-05,  0,  0,  43,  16,  0,  24,  23,  33,  0,  0,  0,  25,  5,  0,  0,  44,  0,  0,  0,  0,  0,  1,  0,  0,  0,  0,  0,  0,  0,  0,  34,  0,  0,  0,  0,  0,  18,  40,  0,  0,  18,  0,  0,  26,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  33,  0,  0,  0,  0,  24,  0,  0,  15,  0,  0,  0,  0,  1,  0,  0,  0,  0,  36,  0,  0,  0,  0,  37,  0,  0,  0,  42
2008-07-12,  0,  0,  43,  24,  0,  16,  15,  37,  0,  0,  0,  0,  6,  0,  0,  43,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  36,  0,  0,  0,  0,  0,  18,  34,  0,  0,  19,  0,  0,  21,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  25,  0,  0,  0,  0,  23,  0,  0,  15,  0,  0,  0,  0,  0,  0,  0,  0,  0,  31,  0,  0,  0,  0,  33,  0,  0,  0,  47
